"","n0_j_bin","n0_y_bin","n0_a_bin","condition","decision","mortalityType","0-162.5","162.5-325","325-487.5","487.5-650"
"2549","131.25-175","37.5-50","0-25",3,1,1,0.0213675213675214,0.978632478632479,0,0
"2550","131.25-175","37.5-50","0-25",3,1,2,0.00869565217391304,0.991304347826087,0,0
"2551","131.25-175","37.5-50","0-25",3,2,1,0.0179372197309417,0.982062780269058,0,0
"2552","131.25-175","37.5-50","0-25",3,2,2,0.00434782608695652,0.995652173913044,0,0
"2553","131.25-175","37.5-50","0-25",3,3,1,0.0585774058577406,0.941422594142259,0,0
"2554","131.25-175","37.5-50","0-25",3,3,2,0.00452488687782805,0.995475113122172,0,0
"2555","131.25-175","37.5-50","0-25",3,4,1,0.0142857142857143,0.985714285714286,0,0
"2556","131.25-175","37.5-50","0-25",3,4,2,0.0140845070422535,0.985915492957746,0,0
"2557","131.25-175","37.5-50","0-25",3,5,1,0.0533980582524272,0.946601941747573,0,0
"2558","131.25-175","37.5-50","0-25",3,5,2,0.0180995475113122,0.981900452488688,0,0
"2559","131.25-175","37.5-50","0-25",3,6,1,0.149606299212598,0.850393700787402,0,0
"2560","131.25-175","37.5-50","0-25",3,6,2,0,1,0,0
"2561","131.25-175","37.5-50","0-25",3,7,1,0.00900900900900901,0.990990990990991,0,0
"2562","131.25-175","37.5-50","0-25",3,7,2,0.0045662100456621,0.995433789954338,0,0
"2563","131.25-175","37.5-50","25-50",1,1,1,1,0,0,0
"2564","131.25-175","37.5-50","25-50",1,1,2,1,0,0,0
"2565","131.25-175","37.5-50","25-50",1,2,1,1,0,0,0
"2566","131.25-175","37.5-50","25-50",1,2,2,1,0,0,0
"2567","131.25-175","37.5-50","25-50",1,3,1,1,0,0,0
"2568","131.25-175","37.5-50","25-50",1,3,2,1,0,0,0
"2569","131.25-175","37.5-50","25-50",1,4,1,1,0,0,0
"2570","131.25-175","37.5-50","25-50",1,4,2,1,0,0,0
"2571","131.25-175","37.5-50","25-50",1,5,1,1,0,0,0
"2572","131.25-175","37.5-50","25-50",1,5,2,1,0,0,0
"2573","131.25-175","37.5-50","25-50",1,6,1,1,0,0,0
"2574","131.25-175","37.5-50","25-50",1,6,2,1,0,0,0
"2575","131.25-175","37.5-50","25-50",1,7,1,1,0,0,0
"2576","131.25-175","37.5-50","25-50",1,7,2,1,0,0,0
"2577","131.25-175","37.5-50","25-50",2,1,1,1,0,0,0
"2578","131.25-175","37.5-50","25-50",2,1,2,1,0,0,0
"2579","131.25-175","37.5-50","25-50",2,2,1,1,0,0,0
"2580","131.25-175","37.5-50","25-50",2,2,2,1,0,0,0
"2581","131.25-175","37.5-50","25-50",2,3,1,1,0,0,0
"2582","131.25-175","37.5-50","25-50",2,3,2,1,0,0,0
"2583","131.25-175","37.5-50","25-50",2,4,1,1,0,0,0
"2584","131.25-175","37.5-50","25-50",2,4,2,1,0,0,0
"2585","131.25-175","37.5-50","25-50",2,5,1,1,0,0,0
"2586","131.25-175","37.5-50","25-50",2,5,2,1,0,0,0
"2587","131.25-175","37.5-50","25-50",2,6,1,1,0,0,0
"2588","131.25-175","37.5-50","25-50",2,6,2,1,0,0,0
"2589","131.25-175","37.5-50","25-50",2,7,1,1,0,0,0
"2590","131.25-175","37.5-50","25-50",2,7,2,1,0,0,0
"2591","131.25-175","37.5-50","25-50",3,1,1,0,1,0,0
"2592","131.25-175","37.5-50","25-50",3,1,2,0,0.991071428571429,0.00892857142857143,0
"2593","131.25-175","37.5-50","25-50",3,2,1,0,0.995614035087719,0.0043859649122807,0
"2594","131.25-175","37.5-50","25-50",3,2,2,0,0.987551867219917,0.012448132780083,0
"2595","131.25-175","37.5-50","25-50",3,3,1,0,0.995515695067265,0.00448430493273543,0
"2596","131.25-175","37.5-50","25-50",3,3,2,0,0.993975903614458,0.00602409638554217,0
"2597","131.25-175","37.5-50","25-50",3,4,1,0,0.995,0.005,0
"2598","131.25-175","37.5-50","25-50",3,4,2,0,0.990740740740741,0.00925925925925926,0
"2599","131.25-175","37.5-50","25-50",3,5,1,0,1,0,0
"2600","131.25-175","37.5-50","25-50",3,5,2,0,0.985915492957746,0.0140845070422535,0
"2601","131.25-175","37.5-50","25-50",3,6,1,0.00943396226415094,0.990566037735849,0,0
"2602","131.25-175","37.5-50","25-50",3,6,2,0,0.990867579908676,0.0091324200913242,0
"2603","131.25-175","37.5-50","25-50",3,7,1,0,0.982832618025751,0.0171673819742489,0
"2604","131.25-175","37.5-50","25-50",3,7,2,0,0.990990990990991,0.00900900900900901,0
"2605","131.25-175","37.5-50","50-75",1,1,1,1,0,0,0
"2606","131.25-175","37.5-50","50-75",1,1,2,1,0,0,0
"2607","131.25-175","37.5-50","50-75",1,2,1,1,0,0,0
"2608","131.25-175","37.5-50","50-75",1,2,2,1,0,0,0
"2609","131.25-175","37.5-50","50-75",1,3,1,1,0,0,0
"2610","131.25-175","37.5-50","50-75",1,3,2,1,0,0,0
"2611","131.25-175","37.5-50","50-75",1,4,1,1,0,0,0
"2612","131.25-175","37.5-50","50-75",1,4,2,1,0,0,0
"2613","131.25-175","37.5-50","50-75",1,5,1,1,0,0,0
"2614","131.25-175","37.5-50","50-75",1,5,2,1,0,0,0
"2615","131.25-175","37.5-50","50-75",1,6,1,1,0,0,0
"2616","131.25-175","37.5-50","50-75",1,6,2,1,0,0,0
"2617","131.25-175","37.5-50","50-75",1,7,1,1,0,0,0
"2618","131.25-175","37.5-50","50-75",1,7,2,1,0,0,0
"2619","131.25-175","37.5-50","50-75",2,1,1,0.995283018867924,0.00471698113207547,0,0
"2620","131.25-175","37.5-50","50-75",2,1,2,0.994152046783626,0.00584795321637427,0,0
"2621","131.25-175","37.5-50","50-75",2,2,1,1,0,0,0
"2622","131.25-175","37.5-50","50-75",2,2,2,1,0,0,0
"2623","131.25-175","37.5-50","50-75",2,3,1,1,0,0,0
"2624","131.25-175","37.5-50","50-75",2,3,2,1,0,0,0
"2625","131.25-175","37.5-50","50-75",2,4,1,1,0,0,0
"2626","131.25-175","37.5-50","50-75",2,4,2,1,0,0,0
"2627","131.25-175","37.5-50","50-75",2,5,1,1,0,0,0
"2628","131.25-175","37.5-50","50-75",2,5,2,1,0,0,0
"2629","131.25-175","37.5-50","50-75",2,6,1,1,0,0,0
"2630","131.25-175","37.5-50","50-75",2,6,2,1,0,0,0
"2631","131.25-175","37.5-50","50-75",2,7,1,1,0,0,0
"2632","131.25-175","37.5-50","50-75",2,7,2,1,0,0,0
"2633","131.25-175","37.5-50","50-75",3,1,1,0,0.832535885167464,0.167464114832536,0
"2634","131.25-175","37.5-50","50-75",3,1,2,0,0.807692307692308,0.192307692307692,0
"2635","131.25-175","37.5-50","50-75",3,2,1,0,0.876595744680851,0.123404255319149,0
"2636","131.25-175","37.5-50","50-75",3,2,2,0,0.796812749003984,0.203187250996016,0
"2637","131.25-175","37.5-50","50-75",3,3,1,0,0.948275862068966,0.0517241379310345,0
"2638","131.25-175","37.5-50","50-75",3,3,2,0,0.781395348837209,0.218604651162791,0
"2639","131.25-175","37.5-50","50-75",3,4,1,0,0.915,0.085,0
"2640","131.25-175","37.5-50","50-75",3,4,2,0,0.708333333333333,0.291666666666667,0
"2641","131.25-175","37.5-50","50-75",3,5,1,0,0.959090909090909,0.0409090909090909,0
"2642","131.25-175","37.5-50","50-75",3,5,2,0,0.761904761904762,0.238095238095238,0
"2643","131.25-175","37.5-50","50-75",3,6,1,0,0.984042553191489,0.0159574468085106,0
"2644","131.25-175","37.5-50","50-75",3,6,2,0,0.807881773399015,0.192118226600985,0
"2645","131.25-175","37.5-50","50-75",3,7,1,0,0.746341463414634,0.253658536585366,0
"2646","131.25-175","37.5-50","50-75",3,7,2,0,0.703389830508475,0.296610169491525,0
"2647","131.25-175","37.5-50","75-100",1,1,1,1,0,0,0
"2648","131.25-175","37.5-50","75-100",1,1,2,1,0,0,0
"2649","131.25-175","37.5-50","75-100",1,2,1,1,0,0,0
"2650","131.25-175","37.5-50","75-100",1,2,2,1,0,0,0
"2651","131.25-175","37.5-50","75-100",1,3,1,1,0,0,0
"2652","131.25-175","37.5-50","75-100",1,3,2,1,0,0,0
"2653","131.25-175","37.5-50","75-100",1,4,1,1,0,0,0
"2654","131.25-175","37.5-50","75-100",1,4,2,1,0,0,0
"2655","131.25-175","37.5-50","75-100",1,5,1,1,0,0,0
"2656","131.25-175","37.5-50","75-100",1,5,2,1,0,0,0
"2657","131.25-175","37.5-50","75-100",1,6,1,1,0,0,0
"2658","131.25-175","37.5-50","75-100",1,6,2,1,0,0,0
"2659","131.25-175","37.5-50","75-100",1,7,1,1,0,0,0
"2660","131.25-175","37.5-50","75-100",1,7,2,1,0,0,0
"2661","131.25-175","37.5-50","75-100",2,1,1,0.935323383084577,0.0646766169154229,0,0
"2662","131.25-175","37.5-50","75-100",2,1,2,0.954081632653061,0.0459183673469388,0,0
"2663","131.25-175","37.5-50","75-100",2,2,1,0.949748743718593,0.050251256281407,0,0
"2664","131.25-175","37.5-50","75-100",2,2,2,0.917525773195876,0.0824742268041237,0,0
"2665","131.25-175","37.5-50","75-100",2,3,1,0.980676328502415,0.0193236714975845,0,0
"2666","131.25-175","37.5-50","75-100",2,3,2,0.961904761904762,0.0380952380952381,0,0
"2667","131.25-175","37.5-50","75-100",2,4,1,0.966666666666667,0.0333333333333333,0,0
"2668","131.25-175","37.5-50","75-100",2,4,2,0.960199004975124,0.0398009950248756,0,0
"2669","131.25-175","37.5-50","75-100",2,5,1,0.995555555555556,0.00444444444444444,0,0
"2670","131.25-175","37.5-50","75-100",2,5,2,0.946428571428571,0.0535714285714286,0,0
"2671","131.25-175","37.5-50","75-100",2,6,1,0.995967741935484,0.00403225806451613,0,0
"2672","131.25-175","37.5-50","75-100",2,6,2,0.967136150234742,0.0328638497652582,0,0
"2673","131.25-175","37.5-50","75-100",2,7,1,0.949238578680203,0.050761421319797,0,0
"2674","131.25-175","37.5-50","75-100",2,7,2,0.951923076923077,0.0480769230769231,0,0
"2675","131.25-175","37.5-50","75-100",3,1,1,0,0.334905660377358,0.665094339622642,0
"2676","131.25-175","37.5-50","75-100",3,1,2,0,0.288372093023256,0.711627906976744,0
"2677","131.25-175","37.5-50","75-100",3,2,1,0,0.477551020408163,0.522448979591837,0
"2678","131.25-175","37.5-50","75-100",3,2,2,0,0.303482587064677,0.696517412935323,0
"2679","131.25-175","37.5-50","75-100",3,3,1,0,0.54726368159204,0.45273631840796,0
"2680","131.25-175","37.5-50","75-100",3,3,2,0,0.298507462686567,0.701492537313433,0
"2681","131.25-175","37.5-50","75-100",3,4,1,0,0.49746192893401,0.50253807106599,0
"2682","131.25-175","37.5-50","75-100",3,4,2,0,0.299492385786802,0.700507614213198,0
"2683","131.25-175","37.5-50","75-100",3,5,1,0,0.717948717948718,0.282051282051282,0
"2684","131.25-175","37.5-50","75-100",3,5,2,0,0.286363636363636,0.713636363636364,0
"2685","131.25-175","37.5-50","75-100",3,6,1,0,0.900473933649289,0.0995260663507109,0
"2686","131.25-175","37.5-50","75-100",3,6,2,0,0.238866396761134,0.761133603238866,0
"2687","131.25-175","37.5-50","75-100",3,7,1,0,0.233644859813084,0.766355140186916,0
"2688","131.25-175","37.5-50","75-100",3,7,2,0,0.285024154589372,0.714975845410628,0
